1246;224;115;222;land;false;hills;1
1247;235;74;206;land;false;desert;1
1248;213;173;213;land;false;plains;1
1249;212;253;202;land;false;forest;1
1250;120;191;253;land;false;mountain;1
1251;248;251;153;land;false;mountain;1
1252;137;251;244;land;false;hills;1
1253;211;214;109;land;false;forest;1
1254;229;198;205;land;false;hills;1
1255;224;237;166;land;false;mountain;1
1256;169;200;213;land;false;hills;1
1257;181;244;92;land;false;hills;1
1258;250;230;239;land;false;plains;1
1259;205;192;180;land;false;hills;1
1260;88;234;229;land;false;desert;1
1261;201;196;132;land;false;plains;1
1262;135;189;184;land;false;plains;1
1263;226;225;180;land;true;plains;1
1264;221;252;239;land;false;plains;1
1265;146;197;221;land;false;hills;1
1266;188;238;221;land;false;plains;1
1267;150;248;180;land;false;hills;1
1268;146;198;170;land;false;forest;1
1269;215;75;221;land;false;hills;1
1270;200;171;199;land;false;hills;1
1271;125;241;198;land;true;plains;1
1272;115;234;204;land;false;hills;1
1273;234;180;170;land;false;mountain;1
1274;120;153;252;land;false;hills;1
1275;239;194;220;land;false;plains;1
1276;245;180;199;land;true;plains;1
1277;204;247;107;land;false;hills;1
1278;238;44;241;land;false;plains;1
1279;207;192;245;land;false;desert;1
1280;233;103;186;land;true;forest;1
1281;177;154;182;land;true;jungle;1
1282;161;249;134;land;false;plains;1
1283;190;252;246;land;false;mountain;1
1284;186;228;136;land;true;plains;1
1285;229;206;126;land;false;hills;1
1286;203;205;225;land;false;hills;1
1287;226;159;160;land;false;hills;1
1288;201;249;85;land;false;plains;1
1289;216;222;107;land;false;plains;1
1290;237;169;208;land;false;forest;1
1291;42;252;228;land;false;desert;1
1292;205;248;124;land;false;plains;1
1293;223;77;241;land;false;forest;1
1294;225;132;252;land;true;jungle;1
1295;192;228;94;land;false;hills;1
1296;204;212;213;land;false;desert;1
1297;231;234;95;land;false;hills;1
1298;221;177;114;land;false;desert;1
1299;169;134;239;land;false;plains;1
1300;230;196;249;land;true;plains;1
1301;183;232;213;land;false;hills;1
1302;218;177;148;land;false;mountain;1
1303;232;235;162;land;false;forest;1
1304;127;248;169;land;false;mountain;1
1305;247;230;75;land;false;plains;1
1306;221;188;200;land;true;plains;1
1307;218;214;175;land;false;plains;1
1308;143;165;193;land;false;desert;1
1309;177;179;206;land;false;forest;1
1310;216;173;142;land;false;plains;1
1311;203;171;221;land;true;jungle;1
1312;204;153;245;land;false;forest;1
1313;204;218;216;land;false;plains;1
1314;243;138;225;land;false;hills;1
1315;75;209;249;land;false;forest;1
1316;248;173;231;land;false;hills;1
1317;179;165;192;land;false;hills;1
1318;174;236;198;land;false;desert;1
1319;240;190;149;land;false;plains;1
1320;158;196;154;land;true;plains;1
1321;194;144;200;land;false;plains;1
1322;219;80;214;land;true;hills;1
1323;182;212;183;land;false;forest;1
1324;171;140;249;land;false;mountain;1
1325;185;154;221;land;false;plains;1
1326;165;200;249;land;false;plains;1
1327;227;231;217;land;false;hills;1
1328;205;73;241;land;false;desert;1
1329;243;33;229;land;false;plains;1
1330;90;233;250;land;true;jungle;1
1331;202;131;210;land;false;mountain;1
1332;192;204;198;land;true;plains;1
1333;181;252;143;land;false;plains;1
1334;237;250;222;land;false;plains;1
1335;140;218;222;land;false;plains;1
1336;188;221;110;land;false;plains;1
1337;231;43;242;land;true;plains;1
1338;175;238;190;land;false;hills;1
1339;144;211;175;land;false;hills;1
1340;209;253;142;land;false;hills;1
1341;212;92;235;land;false;desert;1
1342;251;253;219;land;true;forest;1
1343;193;242;156;land;false;plains;1
1344;239;247;43;land;false;hills;1
1345;140;247;246;land;true;forest;1
1346;132;251;122;land;false;desert;1
1347;73;233;243;land;false;desert;1
1348;219;234;133;land;false;desert;1
1349;252;244;48;land;false;plains;1
1350;158;112;249;land;false;hills;1
1351;190;247;95;land;false;forest;1
1352;25;235;253;land;true;urban;1
1353;236;110;197;land;false;plains;1
1354;201;193;247;land;false;plains;1
1355;204;194;234;land;false;hills;1
1356;239;152;202;land;false;plains;1
1357;202;139;189;land;false;desert;1
1358;205;231;146;land;false;mountain;1
1359;56;240;221;land;false;plains;1
1360;166;217;135;land;false;hills;1
1361;253;47;245;land;false;plains;1
1362;176;238;180;land;true;plains;1
1363;196;240;101;land;false;hills;1
1364;239;149;127;land;false;mountain;1
1365;211;227;110;land;false;hills;1
1366;223;117;170;land;false;desert;1
1367;216;202;83;land;false;plains;1
1368;241;252;229;land;false;mountain;1
1369;201;175;229;land;false;hills;1
1370;195;189;129;land;false;plains;1
1371;179;232;102;land;false;mountain;1
1372;252;121;146;land;false;mountain;1
1373;183;145;192;land;false;mountain;1
1374;248;234;184;land;false;hills;1
1375;235;172;179;land;false;plains;1
1376;216;222;147;land;false;forest;1
1377;244;94;191;land;false;plains;1
1378;208;239;74;land;false;hills;1
1379;184;156;207;land;false;plains;1
1380;100;183;233;land;false;hills;1
1381;233;204;233;land;false;hills;1
1382;209;187;162;land;false;desert;1
1383;29;236;243;land;true;hills;1
1384;171;132;217;land;false;plains;1
1385;229;225;189;land;false;desert;1
1386;231;170;118;land;false;plains;1
1387;161;231;110;land;false;hills;1
1388;253;20;230;land;false;desert;1
1389;120;215;249;land;false;urban;1
1390;215;164;213;land;false;mountain;1
1391;246;156;240;land;true;plains;1
1392;185;178;202;land;false;mountain;1
1393;212;102;233;land;false;forest;1
1394;248;132;232;land;true;plains;1
1395;235;156;221;land;true;forest;1
1396;227;217;168;land;false;plains;1
1397;116;249;241;land;true;plains;1
1398;164;225;176;land;true;plains;1
1399;141;126;240;land;false;hills;1
1400;220;247;210;land;true;plains;1
1401;251;220;121;land;false;hills;1
1402;233;209;163;land;false;forest;1
1403;130;223;182;land;false;mountain;1
1404;187;139;202;land;false;plains;1
1405;252;245;12;land;false;plains;1
1406;193;237;224;land;false;plains;1
1407;223;185;161;land;false;plains;1
1408;213;143;217;land;false;plains;1
1409;150;164;196;land;false;mountain;1
1410;161;220;171;land;false;hills;1
1411;204;125;210;land;false;plains;1
1412;223;201;146;land;false;plains;1
1413;181;170;212;land;false;forest;1
1414;208;124;237;land;false;desert;1
1415;128;248;158;land;false;plains;1
1416;196;165;155;land;false;mountain;1
1417;168;206;207;land;false;plains;1
1418;187;114;245;land;false;mountain;1
1419;250;31;235;land;false;hills;1
1420;170;252;248;land;false;mountain;1
1421;203;160;163;land;false;plains;1
1422;234;97;215;land;false;plains;1
1423;212;68;236;land;true;urban;1
1424;171;247;172;land;false;mountain;1
1425;204;93;214;land;false;hills;1
1426;183;248;114;land;false;hills;1
1427;228;199;149;land;true;jungle;1
1428;129;199;204;land;false;plains;1
1429;201;235;113;land;false;plains;1
1430;194;150;182;land;false;plains;1
1431;211;167;173;land;false;mountain;1
1432;210;221;176;land;false;mountain;1
1433;150;191;176;land;false;hills;1
1434;137;217;225;land;false;hills;1
1435;189;243;207;land;false;plains;1
1436;249;53;222;land;true;plains;1
1437;159;241;120;land;false;hills;1
1438;166;196;189;land;false;hills;1
1439;239;249;245;land;false;mountain;1
1440;136;183;185;land;false;plains;1
1441;173;209;164;land;false;desert;1
1442;144;210;171;land;false;forest;1
1443;248;82;199;land;false;hills;1
1444;231;235;123;land;false;hills;1
1445;90;184;233;land;true;plains;1
1446;244;118;229;land;true;plains;1
1447;202;196;247;land;false;plains;1
1448;120;169;239;land;false;hills;1
1449;202;163;196;land;false;jungle;1
1450;142;189;230;land;false;mountain;1
1451;200;228;166;land;true;plains;1
1452;223;251;178;land;false;hills;1
1453;249;230;148;land;false;hills;1
1454;245;87;221;land;false;hills;1
1455;180;229;103;land;false;plains;1
1456;226;193;195;land;false;forest;1
1457;111;205;241;land;false;hills;1
1458;251;247;181;land;true;plains;1
1459;103;241;219;land;false;hills;1
1460;209;129;221;land;true;plains;1
1461;202;228;78;land;false;hills;1
1462;175;85;254;land;false;forest;1
1463;175;199;251;land;false;plains;1
1464;132;221;149;land;false;hills;1
1465;220;219;120;land;true;jungle;1
1466;210;109;191;land;true;hills;1
1467;228;192;102;land;false;desert;1
1468;244;240;244;land;false;forest;1
1469;233;164;141;land;false;plains;1
1470;212;199;140;land;false;hills;1
1471;155;185;202;land;false;desert;1
1472;65;236;201;land;false;forest;1
1473;232;209;120;land;false;plains;1
1474;108;232;233;land;false;hills;1
1475;85;196;234;land;false;hills;1
1476;234;97;225;land;false;plains;1
1477;204;126;211;land;false;plains;1
1478;159;219;147;land;false;forest;1
1479;140;219;164;land;false;mountain;1
1480;233;207;78;land;false;mountain;1
1481;232;182;159;land;false;forest;1
1482;220;163;215;land;false;hills;1
1483;221;147;145;land;false;hills;1
1484;207;225;233;land;false;plains;1
1485;127;201;216;land;false;desert;1
1486;251;201;148;land;false;mountain;1
1487;159;253;251;land;false;jungle;1
1488;147;135;245;land;false;plains;1
1489;240;190;76;land;true;plains;1
1490;169;86;252;land;true;jungle;1
1491;228;235;46;land;false;jungle;1
1492;147;148;238;land;false;hills;1
1493;220;173;128;land;false;desert;1
1494;214;164;160;land;false;forest;1
1495;137;161;251;land;false;hills;1
1496;190;115;234;land;false;hills;1
1497;189;181;236;land;false;hills;1
1498;126;207;198;land;false;hills;1
1499;194;208;156;land;false;hills;1
1500;145;165;214;land;false;forest;1
1501;242;252;45;land;false;plains;1
1502;165;250;115;land;false;hills;1
1503;237;119;190;land;false;mountain;1
1504;137;151;247;land;false;forest;1
1505;204;226;97;land;false;forest;1
1506;197;219;253;land;false;plains;1
1507;188;253;67;land;false;plains;1
1508;169;165;168;land;false;desert;1
1509;187;224;123;land;false;hills;1
1510;145;178;243;land;false;plains;1
1511;147;230;243;land;true;jungle;1
1512;222;227;191;land;false;hills;1
1513;215;234;242;land;false;hills;1
1514;248;228;163;land;true;plains;1
1515;175;194;200;land;false;mountain;1
1516;244;214;101;land;false;plains;1
1517;249;40;233;land;false;plains;1
1518;253;163;146;land;false;mountain;1
1519;180;196;164;land;false;desert;1
1520;176;205;199;land;false;hills;1
1521;170;165;200;land;false;plains;1
1522;73;220;231;land;false;plains;1
1523;229;214;71;land;false;hills;1
1524;250;125;207;land;false;hills;1
1525;104;245;182;land;false;hills;1
1526;207;83;228;land;false;hills;1
1527;157;226;123;land;false;desert;1
1528;185;211;236;land;false;hills;1
1529;253;59;200;land;false;forest;1
1530;245;41;240;land;false;hills;1
1531;149;242;235;land;false;mountain;1
1532;154;198;233;land;true;jungle;1
1533;186;116;248;land;false;plains;1
1534;171;233;98;land;false;plains;1
1535;192;182;240;land;false;mountain;1
1536;159;239;142;land;false;hills;1
1537;136;240;161;land;false;hills;1
1538;228;240;60;land;false;plains;1
1539;225;242;244;land;false;hills;1
1540;124;210;238;land;false;plains;1
1541;142;130;244;land;false;plains;1
1542;234;155;228;land;false;hills;1
1543;174;191;236;land;false;plains;1
1544;123;212;204;land;false;forest;1
1545;204;200;140;land;false;mountain;1
1546;118;168;233;land;false;hills;1
1547;146;239;128;land;true;plains;1
1548;250;191;199;land;true;forest;1
1549;209;195;139;land;false;mountain;1
1550;202;189;224;land;false;hills;1
1551;208;215;133;land;false;forest;1
1552;112;156;251;land;false;plains;1
1553;219;103;236;land;false;forest;1
1554;226;236;235;land;false;mountain;1
1555;210;206;147;land;false;mountain;1
1556;193;238;190;land;false;hills;1
1557;156;212;166;land;false;mountain;1
1558;224;133;146;land;false;hills;1
1559;139;197;228;land;false;hills;1
1560;202;237;209;land;false;desert;1
1561;252;245;234;land;false;hills;1
1562;131;228;247;land;false;desert;1
1563;249;238;240;land;false;mountain;1
1564;119;147;238;land;true;plains;1
1565;233;115;166;land;false;plains;1
1566;253;190;117;land;false;plains;1
1567;215;171;234;land;false;plains;1
1568;252;217;210;land;false;hills;1
1569;170;199;224;land;false;hills;1
1570;131;165;205;land;false;mountain;1
1571;78;244;204;land;false;plains;1
1572;251;169;207;land;false;plains;1
1573;221;251;99;land;false;desert;1
1574;219;190;222;land;false;desert;1
1575;245;109;214;land;false;mountain;1
1576;244;189;224;land;false;desert;1
1577;185;136;225;land;false;plains;1
1578;230;222;77;land;false;plains;1
1579;184;161;195;land;false;mountain;1
1580;213;74;241;land;false;desert;1
1581;169;199;201;land;false;plains;1
1582;254;196;212;land;false;mountain;1
1583;151;248;164;land;false;mountain;1
1584;92;205;245;land;true;hills;1
1585;120;247;169;land;false;plains;1
1586;246;71;208;land;false;hills;1
1587;214;176;227;land;false;hills;1
1588;180;230;111;land;false;mountain;1
1589;103;224;244;land;false;forest;1
1590;178;159;206;land;false;plains;1
1591;126;239;244;land;false;mountain;1
1592;251;128;132;land;false;hills;1
1593;228;197;107;land;false;plains;1
1594;250;106;181;land;false;forest;1
1595;215;87;251;land;false;forest;1
1596;238;241;72;land;false;mountain;1
1597;194;154;185;land;false;forest;1
1598;159;152;226;land;false;hills;1
1599;194;253;129;land;false;mountain;1
1600;203;235;240;land;true;urban;1
1601;209;95;234;land;false;jungle;1
1602;221;86;231;land;false;desert;1
1603;233;187;209;land;true;plains;1
1604;161;241;101;land;false;plains;1
1605;250;248;86;land;false;hills;1
1606;175;217;130;land;false;hills;1
1607;253;28;234;land;false;plains;1
1608;219;202;192;land;false;mountain;1
1609;251;143;236;land;false;hills;1
1610;207;149;154;land;false;plains;1
1611;192;250;70;land;false;plains;1
1612;240;194;127;land;true;plains;1
1613;246;233;177;land;false;hills;1
1614;208;248;235;land;false;mountain;1
1615;124;224;193;land;false;plains;1
1616;178;214;194;land;false;mountain;1
1617;230;208;187;land;false;hills;1
1618;254;198;245;land;false;plains;1
1619;141;109;254;land;false;desert;1
1620;143;209;162;land;false;plains;1
1621;217;215;153;land;false;forest;1
1622;116;208;196;land;false;forest;1
1623;233;86;215;land;true;mountain;1
1624;145;230;126;land;false;plains;1
1625;220;117;238;land;false;forest;1
1626;212;149;149;land;false;mountain;1
1627;209;193;117;land;false;hills;1
1628;189;135;247;land;false;mountain;1
1629;220;243;143;land;false;forest;1
1630;52;251;225;land;false;hills;1
1631;230;136;235;land;false;mountain;1
1632;80;191;236;land;false;plains;1
1633;178;238;172;land;false;plains;1
1634;194;130;186;land;false;hills;1
1635;133;203;167;land;false;desert;1
1636;240;247;124;land;false;plains;1
1637;222;245;72;land;false;plains;1
1638;233;164;254;land;false;plains;1
1639;114;245;165;land;false;mountain;1
1640;249;165;200;land;false;plains;1
1641;216;156;253;land;false;hills;1
1642;117;202;225;land;false;plains;1
1643;212;202;187;land;false;desert;1
1644;151;203;245;land;false;plains;1
1645;200;172;140;land;false;plains;1
1646;122;177;214;land;false;mountain;1
1647;165;185;196;land;false;mountain;1
1648;216;195;130;land;false;forest;1
1649;160;229;168;land;false;hills;1
1650;157;214;241;land;true;forest;1
1651;145;234;210;land;false;forest;1
1652;236;239;81;land;true;jungle;1
1653;239;139;158;land;false;mountain;1
1654;197;212;249;land;false;plains;1
1655;231;188;86;land;false;plains;1
1656;160;225;174;land;false;mountain;1
1657;96;253;189;land;false;plains;1
1658;135;250;142;land;false;plains;1
1659;217;182;239;land;false;desert;1
1660;186;153;251;land;false;hills;1
1661;248;236;175;land;true;jungle;1
1662;133;191;209;land;true;forest;1
1663;188;254;221;land;false;hills;1
1664;48;250;232;land;false;hills;1
1665;237;119;216;land;false;plains;1
1666;97;170;251;land;true;plains;1
1667;180;119;236;land;false;plains;1
1668;180;224;212;land;false;hills;1
1669;208;176;243;land;false;hills;1
1670;201;142;212;land;false;hills;1
1671;222;208;101;land;false;desert;1
1672;187;237;104;land;false;desert;1
1673;250;79;193;land;false;mountain;1
1674;221;120;232;land;false;plains;1
1675;241;190;178;land;false;hills;1
1676;128;173;246;land;false;mountain;1
1677;130;226;231;land;false;forest;1
1678;93;229;211;land;false;desert;1
1679;227;183;212;land;true;forest;1
1680;249;83;212;land;false;plains;1
1681;246;124;226;land;false;forest;1
1682;65;193;250;land;false;desert;1
1683;235;242;150;land;false;plains;1
1684;243;122;154;land;false;forest;1
1685;212;72;233;land;false;forest;1
1686;121;231;228;land;true;plains;1
1687;227;205;248;land;false;forest;1
1688;229;120;210;land;false;mountain;1
1689;242;130;174;land;false;hills;1
1690;252;227;85;land;true;forest;1
1691;190;200;192;land;false;forest;1
1692;242;183;224;land;false;plains;1
1693;196;223;143;land;false;mountain;1
1694;206;149;214;land;false;plains;1
1695;251;230;46;land;false;plains;1
1696;240;214;190;land;false;mountain;1
1697;240;228;240;land;false;hills;1
1698;202;251;244;land;false;hills;1
1699;151;178;209;land;false;forest;1
1700;157;199;207;land;false;plains;1
1701;175;205;153;land;false;hills;1
1702;217;83;201;land;false;mountain;1
1703;227;70;208;land;false;forest;1
1704;241;98;162;land;false;hills;1
1705;51;252;222;land;true;plains;1
1706;245;148;128;land;false;mountain;1
1707;123;166;230;land;true;plains;1
1708;100;201;245;land;false;plains;1
1709;231;170;224;land;false;desert;1
1710;230;227;74;land;false;desert;1
1711;223;95;237;land;true;jungle;1
1712;188;68;247;land;false;plains;1
1713;250;76;234;land;true;hills;1
1714;240;173;234;land;false;mountain;1
1715;198;187;128;land;false;forest;1
1716;138;243;124;land;false;forest;1
1717;207;170;205;land;false;hills;1
1718;108;252;165;land;false;mountain;1
1719;246;168;128;land;false;hills;1
1720;241;136;193;land;false;hills;1
1721;237;171;246;land;false;hills;1
1722;195;238;104;land;false;plains;1
1723;236;217;124;land;true;hills;1
1724;190;239;134;land;false;mountain;1
1725;193;147;251;land;true;plains;1
1726;108;218;227;land;false;desert;1
1727;243;232;201;land;false;hills;1
1728;134;193;244;land;true;forest;1
1729;224;195;202;land;false;plains;1
1730;225;230;50;land;true;plains;1
1731;201;158;164;land;false;hills;1
1732;243;197;162;land;false;forest;1
1733;243;98;198;land;false;plains;1
1734;211;219;146;land;false;hills;1
1735;219;234;153;land;false;hills;1
1736;222;205;114;land;false;hills;1
1737;229;110;177;land;false;desert;1
1738;220;60;242;land;false;hills;1
1739;72;246;221;land;false;plains;1
1740;118;231;223;land;true;forest;1
1741;152;227;235;land;false;hills;1
1742;209;238;178;land;false;hills;1
1743;194;151;221;land;false;hills;1
1744;103;254;204;land;false;mountain;1
1745;198;223;214;land;false;mountain;1
1746;241;145;214;land;true;plains;1
1747;171;138;254;land;false;hills;1
1748;207;238;189;land;false;plains;1
1749;220;232;179;land;false;plains;1
1750;135;142;239;land;false;hills;1
1751;253;165;208;land;false;hills;1
1752;241;139;197;land;false;hills;1
1753;164;193;206;land;false;plains;1
1754;232;113;190;land;false;hills;1
1755;169;110;247;land;false;mountain;1
1756;195;114;195;land;false;hills;1
1757;170;244;173;land;false;plains;1
1758;202;244;252;land;false;mountain;1
1759;210;204;115;land;false;hills;1
1760;185;249;132;land;false;desert;1
1761;202;165;228;land;false;hills;1
1762;193;106;235;land;false;plains;1
1763;217;140;222;land;false;plains;1
1764;151;150;230;land;false;desert;1
1765;179;221;114;land;false;plains;1
1766;235;48;232;land;false;mountain;1
1767;229;91;202;land;false;plains;1
1768;216;149;188;land;false;plains;1
1769;139;220;211;land;true;forest;1
1770;183;228;226;land;false;desert;1
1771;190;235;106;land;false;hills;1
1772;104;198;212;land;false;hills;1
1773;205;116;213;land;false;plains;1
1774;242;178;152;land;false;plains;1
1775;162;199;209;land;false;hills;1
1776;219;188;189;land;true;plains;1
1777;189;239;197;land;false;desert;1
1778;180;165;233;land;false;forest;1
1779;182;239;250;land;false;mountain;1
1780;188;222;95;land;true;plains;1
1781;162;225;248;land;false;plains;1
1782;232;193;134;land;false;hills;1
1783;130;208;214;land;false;desert;1
1784;206;238;192;land;false;hills;1
1785;179;237;169;land;false;hills;1
1786;191;92;243;land;false;plains;1
1787;217;187;237;land;false;hills;1
1788;183;223;226;land;false;plains;1
1789;208;86;250;land;false;plains;1
1790;116;219;181;land;true;plains;1
1791;197;203;204;land;false;hills;1
1792;223;151;191;land;false;hills;1
1793;220;166;188;land;false;plains;1
1794;215;152;156;land;true;plains;1
1795;199;190;147;land;false;mountain;1
1796;167;216;182;land;false;hills;1
1797;129;191;204;land;false;forest;1
1798;63;237;215;land;false;hills;1
1799;246;142;150;land;false;hills;1
1800;177;217;236;land;false;mountain;1
1801;216;168;201;land;false;desert;1
1802;239;205;147;land;false;plains;1
1803;184;219;253;land;false;mountain;1
1804;152;176;201;land;true;plains;1
1805;103;204;242;land;false;hills;1
1806;212;227;227;land;false;hills;1
1807;33;233;238;land;false;forest;1
1808;184;166;247;land;true;forest;1
1809;148;236;141;land;false;forest;1
1810;44;245;238;land;false;desert;1
1811;115;208;185;land;false;hills;1
1812;252;39;246;land;false;mountain;1
1813;155;213;157;land;true;plains;1
1814;221;247;37;land;false;mountain;1
1815;212;68;232;land;true;jungle;1
1816;211;230;237;land;false;mountain;1
1817;107;178;236;land;false;hills;1
1818;214;60;248;land;false;plains;1
1819;249;250;235;land;false;desert;1
1820;77;230;248;land;false;mountain;1
1821;208;209;200;land;false;hills;1
1822;252;71;189;land;false;desert;1
1823;229;164;231;land;false;forest;1
1824;127;239;190;land;false;hills;1
1825;243;75;227;land;true;plains;1
1826;111;246;218;land;true;plains;1
1827;181;246;171;land;false;jungle;1
1828;245;185;120;land;false;mountain;1
1829;55;240;248;land;false;hills;1
1830;187;243;233;land;true;plains;1
1831;233;107;199;land;false;desert;1
1832;228;252;141;land;false;hills;1
1833;127;201;219;land;false;desert;1
1834;227;178;125;land;false;desert;1
1835;161;133;252;land;false;plains;1
1836;183;133;218;land;true;plains;1
1837;145;207;209;land;false;forest;1
1838;237;211;119;land;false;forest;1
1839;192;164;240;land;false;forest;1
1840;248;113;204;land;true;forest;1
1841;146;162;201;land;false;plains;1
1842;186;234;201;land;false;mountain;1
1843;59;250;220;land;false;hills;1
1844;216;232;134;land;false;plains;1
1845;206;218;86;land;false;hills;1
1846;224;75;230;land;false;plains;1
1847;170;104;229;land;false;hills;1
1848;86;237;224;land;false;forest;1
1849;44;234;224;land;true;forest;1
1850;139;158;253;land;false;hills;1
1851;236;163;173;land;false;hills;1
1852;215;103;252;land;false;mountain;1
1853;140;173;216;land;false;forest;1
1854;145;205;181;land;false;forest;1
1855;249;162;94;land;false;mountain;1
1856;197;201;108;land;true;forest;1
1857;213;77;214;land;true;plains;1
1858;158;212;147;land;false;hills;1
1859;178;186;152;land;false;hills;1
1860;220;87;196;land;false;plains;1
1861;181;203;185;land;false;plains;1
1862;67;202;250;land;false;forest;1
1863;244;112;159;land;false;hills;1
1864;190;179;155;land;false;forest;1
1865;202;189;130;land;false;mountain;1
1866;188;98;218;land;false;mountain;1
1867;223;183;219;land;false;plains;1
1868;66;218;234;land;false;hills;1
1869;235;233;93;land;false;forest;1
1870;142;207;202;land;false;plains;1
1871;252;251;114;land;false;forest;1
1872;163;116;233;land;false;hills;1
1873;201;245;103;land;false;desert;1
1874;252;96;211;land;false;plains;1
1875;189;204;145;land;true;hills;1
1876;226;223;53;land;false;jungle;1
1877;253;189;103;land;false;hills;1
1878;193;253;215;land;false;hills;1
1879;209;217;137;land;false;plains;1
1880;203;131;224;land;false;hills;1
1881;148;216;180;land;false;hills;1
1882;254;95;240;land;false;jungle;1
1883;44;251;246;land;false;mountain;1
1884;252;241;201;land;false;desert;1
1885;183;220;246;land;false;hills;1
1886;28;247;243;land;true;plains;1
1887;75;224;212;land;false;hills;1
1888;230;47;233;land;false;hills;1
1889;145;197;195;land;false;desert;1
1890;214;188;251;land;true;plains;1
1891;186;192;124;land;false;hills;1
1892;179;138;246;land;false;hills;1
1893;240;17;248;land;false;forest;1
1894;191;193;252;land;false;forest;1
1895;235;153;207;land;true;plains;1
1896;204;172;208;land;false;forest;1
1897;208;167;142;land;false;forest;1
1898;250;203;217;land;false;plains;1
1899;230;168;162;land;true;plains;1
1900;98;245;170;land;false;forest;1
1901;226;179;249;land;false;forest;1
1902;253;238;95;land;false;forest;1
1903;249;122;205;land;false;desert;1
1904;253;131;178;land;true;plains;1
1905;222;181;135;land;true;plains;1
1906;238;250;188;land;false;desert;1
1907;230;142;153;land;false;plains;1
1908;221;150;135;land;false;mountain;1
1909;178;209;134;land;false;forest;1
1910;123;147;231;land;false;hills;1
1911;98;235;192;land;false;forest;1
1912;205;211;154;land;false;plains;1
1913;127;221;227;land;false;hills;1
1914;218;209;215;land;false;plains;1
1915;225;143;146;land;false;hills;1
1916;243;72;218;land;false;desert;1
1917;144;245;146;land;false;desert;1
1918;253;124;226;land;false;hills;1
1919;205;224;118;land;false;plains;1
1920;198;203;125;land;true;forest;1
1921;163;192;163;land;false;forest;1
1922;205;142;183;land;false;desert;1
1923;154;175;186;land;false;hills;1
1924;106;232;223;land;false;plains;1
1925;144;230;225;land;true;plains;1
1926;250;19;253;land;false;desert;1
1927;163;167;199;land;false;mountain;1
1928;231;147;165;land;false;mountain;1
1929;224;229;138;land;false;forest;1
1930;192;163;239;land;false;mountain;1
1931;197;212;109;land;true;plains;1
1932;121;148;248;land;false;forest;1
1933;161;213;195;land;false;hills;1
1934;238;193;240;land;false;hills;1
1935;171;218;177;land;false;mountain;1
1936;165;229;120;land;true;plains;1
1937;180;181;149;land;false;forest;1
1938;59;223;220;land;false;forest;1
1939;210;209;125;land;false;mountain;1
1940;136;163;245;land;false;hills;1
1941;249;123;241;land;false;plains;1
1942;252;239;212;land;false;mountain;1
1943;176;109;248;land;false;plains;1
1944;220;235;113;land;true;forest;1
1945;179;200;166;land;false;forest;1
1946;214;252;40;land;false;plains;1
1947;185;165;249;land;true;plains;1
1948;192;249;150;land;false;hills;1
1949;73;246;192;land;false;plains;1
1950;240;135;249;land;false;desert;1
1951;83;216;228;land;true;forest;1
1952;252;190;171;land;false;hills;1
1953;147;178;208;land;true;forest;1
1954;126;168;218;land;false;forest;1
1955;142;145;244;land;false;hills;1
1956;232;19;253;land;false;mountain;1
1957;151;192;205;land;false;plains;1
1958;111;215;189;land;false;mountain;1
1959;82;226;210;land;false;hills;1
1960;232;198;104;land;false;plains;1
1961;208;227;115;land;false;forest;1
1962;167;209;142;land;false;mountain;1
1963;219;214;236;land;false;hills;1
1964;235;161;233;land;false;hills;1
1965;236;182;119;land;false;desert;1
1966;253;243;128;land;false;plains;1
1967;252;129;135;land;false;desert;1
1968;248;113;144;land;true;plains;1
1969;233;212;219;land;false;hills;1
1970;179;224;195;land;false;plains;1
1971;250;217;154;land;false;plains;1
1972;127;205;183;land;false;hills;1
1973;165;214;152;land;false;desert;1
1974;180;103;236;land;false;plains;1
1975;74;236;204;land;false;mountain;1
1976;221;78;241;land;false;mountain;1
1977;114;245;169;land;false;desert;1
1978;210;241;155;land;false;plains;1
1979;166;203;252;land;false;mountain;1
1980;236;171;179;land;false;forest;1
1981;71;191;243;land;false;mountain;1
1982;249;87;200;land;false;hills;1
1983;142;107;253;land;false;mountain;1
1984;235;237;201;land;false;desert;1
1985;192;165;215;land;false;forest;1
1986;252;235;24;land;true;plains;1
1987;223;172;192;land;false;hills;1
1988;121;226;243;land;false;mountain;1
1989;167;234;135;land;false;forest;1
1990;117;144;252;land;false;hills;1
1991;211;196;97;land;false;plains;1
1992;172;201;229;land;false;mountain;1
1993;145;242;178;land;false;forest;1
1994;213;134;204;land;false;mountain;1
1995;125;223;206;land;false;forest;1
1996;232;171;233;land;false;forest;1
1997;207;136;210;land;false;hills;1
1998;128;207;249;land;false;hills;1
1999;183;148;203;land;false;plains;1
2000;156;177;173;land;false;plains;1
2001;235;248;187;land;false;hills;1
2002;209;118;252;land;true;jungle;1
2003;204;124;231;land;false;desert;1
2004;176;231;186;land;false;hills;1
2005;164;209;177;land;false;plains;1
2006;78;179;251;land;false;desert;1
2007;207;230;217;land;false;mountain;1
2008;36;254;229;land;false;hills;1
2009;164;211;205;land;false;plains;1
2010;227;127;204;land;false;hills;1
2011;217;251;227;land;false;plains;1
2012;193;216;234;land;true;forest;1
2013;209;240;62;land;false;desert;1
2014;95;208;214;land;false;hills;1
2015;203;132;196;land;false;hills;1
